Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
CUS_0x4f4d,Prodhani,"46,625",200-59-6688,Journalist,"124052,22","10290,685",2,6,2,3,"Credit-Builder Loan, Payday Loan, and Credit-Builder Loan",23,"1,375","11,5957142857143","3,42857142857143",Good,"330,83","31,5125283110214","21,9880952380952",No,"179,075549342611","419,566825900074",High_spent_Large_value_payments,"691,676124757316",0
CUS_0x4f4f,Martinne Gellerv,36,914-56-5754,Architect,"40327,81","3450,65083333333",1,3,7,3,"Auto Loan, Personal Loan, and Auto Loan","13,625","9,57142857142857","1,76",0,Good,"424,5","29,2296040114","23,7083333333333",No,"87,9665905675859","142,642799382038",High_spent_Medium_value_payments,"380,79862169979",1
CUS_0x4f51,Jonathan Cableq,24,977-36-4651,Writer,"20488,9","1653,40833333333",10,7,26,9,"Debt Consolidation Loan, Student Loan, Mortgage Loan, Not Specified, Personal Loan, Credit-Builder Loan, Auto Loan, Auto Loan, and Not Specified","31,125","24,875","6,04","13,375",Bad,"3680,76","28,3147564344915","0,916666666666667",Yes,"90,2910177682003","100,124247860087",Low_spent_Small_value_payments,"247,495080654605",0
CUS_0x4f52,Joyce Leen,"29,5",383-56-7851,Scientist,"11126,925","1017,05661649402",7,6,12,1,Student Loan,"10,25","16,25","9,7",1,Good,"381,82","31,535070768668","31,7083333333333",No,"44,1392454937991","79,5883414286592",Low_spent_Medium_value_payments,"294,907313271768",2
CUS_0x4f57,Kime,"17,25",504-94-9465,Doctor,"10181,5","689,458333333333",4,4,18,0,,"18,125",8,"8,65",7,Standard,"458,36","33,2667448593598","30,125",Yes,0,"54,1828636404527",Low_spent_Small_value_payments,"298,512969692881",1
CUS_0x4f62,Caroline Valetkevitchb,"46,5",082-15-0381,Journalist,"84045,99","6800,8325",0,3,5,0,,"0,75","5,8","3,82","4,5",Good,"1124,24","32,2877898203831","20,125",No,0,"277,915447816172",High_spent_Large_value_payments,"659,667802183828",2
CUS_0x4f65,Karen Brettellp,"33,25",889-20-8307,Entrepreneur,"20653,25","1652,10416666667",3,7,10,4,"Debt Consolidation Loan, Auto Loan, Payday Loan, and Mortgage Loan","28,875","10,125","7,96","5,875",Standard,"881,25","30,3068936555604","29,125",Yes,"67,974673834351","58,7388599781121",High_spent_Small_value_payments,"296,930388974171",1
CUS_0x4f6c,Gerry Shiho,"28,875",774-32-4152,Doctor,"31969,22","2946,10166666667",6,5,8,6,"Payday Loan, Not Specified, Mortgage Loan, Payday Loan, Not Specified, and Personal Loan","5,5","17,7142857142857","13,855",6,Standard,"1334,68","32,227865821224","6,45833333333333",Yes,"142,965274799587","111,107260092639",High_spent_Small_value_payments,"296,78763177444",0
CUS_0x4f70,Temple-Westw,47,021-30-1756,Musician,"106770,21","9132,5175",5,5,10,1,Auto Loan,"18,375",1,"2,14",1,Good,"1286,15","32,4363471042946","18,5833333333333",No,"56,0135589813009","432,403076611743",High_spent_Large_value_payments,"712,278320226959",0
CUS_0x4f72,Fabi Fergush,"37,125",104-90-2721,Musician,"53143,17","4554,5975",8,8,18,7,"Payday Loan, Auto Loan, Student Loan, Payday Loan, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan","41,625","14,75","5,66","8,375",Bad,"3687,18","30,9985632058612",6,Yes,"220,144126879267","191,082938968569",High_spent_Medium_value_payments,"304,232684152164",0
CUS_0x4f73,James B.f,30,702-91-3353,Mechanic,"130393,96","10618,1633333333",4,6,9,1,Mortgage Loan,11,"14,625","7,765",1,Standard,"719,76","33,5542349014865","17,875",No,"72,34575052663","453,679972841819",Low_spent_Large_value_payments,"765,396646051919",1
CUS_0x4f7c,Adegokem,"18,125",695-95-0589,Engineer,"164861,36","13461,4466666667",4,3,11,0,,"1,625",2,"6,3725",1,Good,"455,55","37,0563461785355","18,6309523809524",No,0,"749,664384387493",High_spent_Large_value_payments,"1062,94532532783",1
CUS_0x4f7d,Dayp,"37,2857142857143",154-66-0698,Journalist,"15590,68","1298,22333333333",7,9,26,9,"Mortgage Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Not Specified, and Credit-Builder Loan","46,875",16,"28,5514285714286",7,Bad,"4746,44","34,3492151975942","13,7222222222222",Yes,"92,8893648423952","78,1398385933168",Low_spent_Small_value_payments,"228,793129897621",1
CUS_0x4f83,Jonathan Stempeld,"43,2857142857143",329-87-7684,Journalist,"24127,22","1765,60166666667",8,5,7,0,,"21,375",15,"7,25","0,625",Standard,"1158,96","33,9067216990626","30,5",No,0,"98,2741139418362",Low_spent_Large_value_payments,"347,036052724831",1
CUS_0x4f85,Steven C.k,"29,375",468-37-9994,Writer,"17282,84","1326,23666666667",6,4,23,7,"Personal Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan","8,625","16,5","13,895",7,Standard,"1982,41","32,5401737190412","7,20833333333333",Yes,"86,0086364898048","88,651988593546",Low_spent_Small_value_payments,"232,963041583316",0
CUS_0x4f88,ewich Sineady,"22,5",527-49-4203,Lawyer,"7195,3","434,608333333333",10,9,20,7,"Personal Loan, Credit-Builder Loan, Student Loan, Not Specified, Personal Loan, Student Loan, and Debt Consolidation Loan",28,"17,5","11,615","12,125",Standard,"1820,55","33,2886740288697","20,2380952380952",Yes,"37,7240854697028","18,3388235669445",Low_spent_Small_value_payments,"258,319883599967",0
CUS_0x4f8f,Silken,"31,75",349-33-5871,Entrepreneur,"20341,87","1505,15583333333",8,9,34,7,"Payday Loan, Auto Loan, Personal Loan, Home Equity Loan, Personal Loan, Auto Loan, and Credit-Builder Loan","27,625","18,3333333333333","20,365",10,Bad,"4006,34","29,8027804649989","8,20833333333333",Yes,"75,543849883102","68,8116804595685",High_spent_Small_value_payments,"273,660052990663",1
CUS_0x4f92,Anjuli Daviesx,"25,5",659-08-8401,Manager,"15669,87","1481,8225","9,875","4,875",24,8,"Payday Loan, Not Specified, Not Specified, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Auto Loan, and Mortgage Loan","17,375","15,2857142857143","25,545","11,1428571428571",Bad,"3339,61","32,8711961376621","2,45833333333333",Yes,"55,25125421374","79,9429317054256",Low_spent_Small_value_payments,"285,488064080835",1
CUS_0x4fa3,Jessica Toonkely,"54,8571428571429",773-79-4897,Mechanic,"166741,48","14131,1233333333",4,5,12,3,"Payday Loan, Credit-Builder Loan, and Credit-Builder Loan","14,75","11,4285714285714","2,58",0,Good,"117,12","34,0014364434427","31,7083333333333",No,"337,255643002788","494,448968816995",High_spent_Large_value_payments,"865,536372791235",1
CUS_0x4fa6,Gareth Jonesj,"17,375",085-81-0307,Lawyer,"33884,76","2693,58147192238",7,5,17,3,"Mortgage Loan, Auto Loan, and Student Loan","60,875","25,25","10,01",12,Bad,"1379,31","29,352126043852","20,0714285714286",Yes,"274,458652532522","177,126856252061",Low_spent_Medium_value_payments,"312,636019293041",0
CUS_0x4fac,Taras,"43,625",339-46-1689,Scientist,"126559,52","10248,6266666667",5,5,9,4,"Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, and Student Loan","25,375",12,"11,02",6,Standard,"262,19","31,8895935782751","17,9761904761905",Yes,"400,386423043865","491,414069064892",Low_spent_Large_value_payments,"550,366494480319",0
CUS_0x4fad,Lynchf,"30,625",699-91-8597,Architect,"31517,47","2484,45583333333",7,3,5,4,"Not Specified, Auto Loan, Payday Loan, and Student Loan","23,25","6,83333333333333","7,095",8,Standard,"39,28","30,0402036168225","8,45",Yes,"85,3569295386859","122,513356729779",High_spent_Medium_value_payments,"300,575297064869",1
CUS_0x4faf,Longstrethh,"34,1428571428572",017-71-4068,Engineer,"70590,98","5602,58166666667",4,4,4,2,"Auto Loan, and Credit-Builder Loan","2,75","2,625","9,90428571428572",1,Good,"258,33","31,3439557080994","21,125",No,"61,8452951918666","178,661055211184",High_spent_Medium_value_payments,"567,18817755205",2
CUS_0x4fb1,Jed Horowitzy,"21,25",157-31-1348,Developer,"18289,68","1305,14",6,9,26,8,"Mortgage Loan, Payday Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, Not Specified, Credit-Builder Loan, and Not Specified","39,625","17,375","26,515",10,Bad,"4266,37","31,0855434682559","2,52777777777778",Yes,"99,1029238364575","81,7282652117956",Low_spent_Small_value_payments,"228,432810951747",0
CUS_0x4fb5,Kimt,"45,25",143-26-2300,Writer,"15371,47","964,804225961973",9,10,27,4,"Credit-Builder Loan, Home Equity Loan, Mortgage Loan, and Student Loan","35,125","9,28571428571429","9,475","10,5",Standard,"1582,34","33,5441914995616","5,71428571428571",Yes,"62,5967076541988","50,4834011296845",High_spent_Medium_value_payments,"279,612165457933",0
CUS_0x4fb8,Kim Dixond,"22,375",166-21-7041,Musician,"31795,08","2348,30832376861",10,5,23,7,"Payday Loan, Auto Loan, Payday Loan, Not Specified, Not Specified, Student Loan, and Not Specified","33,5",16,"6,05",11,Bad,"2053,98","34,4802817807648","8,125",Yes,"336,519466442912","174,108389953163",Low_spent_Small_value_payments,"189,0953707559",0
CUS_0x4fc1,Melindad,"51,7142857142857",945-39-2972,Writer,"133424,52","10911,9725919108",4,5,8,0,,"7,625",2,"11,88","1,75",Good,"523,83","37,0973846885431","30,8333333333333",No,"152,526976104017","318,566074411238",High_spent_Large_value_payments,"1035,70492558876",2
CUS_0x4fc2,Olesya Dmitracovae,"49,625",457-54-9004,Scientist,"85770,33","7275,5275",5,5,5,3,"Home Equity Loan, Payday Loan, and Not Specified","16,375","10,5","5,75","2,875",Good,"1280,08","35,24901014111","17,9583333333333",No,"144,429302074231","206,488239819964",High_spent_Large_value_payments,"643,252237115112",0
CUS_0x4fc4,Hoc,"27,5",142-05-3521,Musician,"21454,79","1720,89916666667",0,6,12,4,"Auto Loan, Student Loan, Home Equity Loan, and Home Equity Loan","3,375",2,"1,56","2,25",Good,"1152,36","29,6200957497394","30,7083333333333",No,"46,4732735362494","150,724988640819",Low_spent_Large_value_payments,"281,058503980904",2
CUS_0x4fc9,Vaughanl,"51,75",258-52-7665,Journalist,"14274,54","992,545",7,6,10,0,,18,"11,5","6,88","4,75",Good,"1251,36","31,7177262486226","28,3571428571429",No,0,"97,8441315215776",Low_spent_Small_value_payments,"285,502274916876",0
CUS_0x4fcc,Emelia Sithole-Matariser,"47,125",448-43-9417,Engineer,"19339,08","1729,59",0,3,11,2,"Student Loan, and Not Specified","14,375","8,25","10,14","0,375",Good,"150,14","30,6510592594147","24,3611111111111",No,"28,4989489033299","86,1827041074953",Low_spent_Small_value_payments,"328,277346989175",1
CUS_0x4fd2,Carolinee,"32,125",443-79-4577,Architect,"77905,92","6635,16",6,4,8,3,"Auto Loan, Auto Loan, and Personal Loan",27,"17,5714285714286","16,62","4,75",Standard,"1358,16","35,1122833911824","10,1904761904762",Yes,"150,026842222209","232,996160477731",High_spent_Large_value_payments,"541,874767269344",1
CUS_0x4fd4,Angela Moone,37,577-23-3211,Accountant,"39110,82","3374,235",7,7,15,9,"Not Specified, Personal Loan, Personal Loan, Home Equity Loan, Student Loan, Home Equity Loan, Debt Consolidation Loan, Home Equity Loan, and Home Equity Loan","38,5","18,25","4,02428571428572",8,Bad,"2410,06","32,0182443985775","12,0952380952381",Yes,"289,668805977329","108,341167179899",Low_spent_Large_value_payments,"192,023139398709",0
CUS_0x4fd8,Giselda Vagnonin,41,892-27-9488,Manager,"49224,84","4225,07",8,6,26,7,"Student Loan, Auto Loan, Auto Loan, Payday Loan, Auto Loan, Personal Loan, and Personal Loan","40,625","19,875","9,315",11,Bad,"2589,29","31,3385160579557","13,702380952381",Yes,"166,279555477864","185,281164434823",High_spent_Medium_value_payments,"384,933729447896",0
CUS_0x4fe9,Schladerm,23,296-37-3283,Doctor,"128066,44","10394,2033333333",4,6,6,4,"Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, and Not Specified",0,"8,28571428571429","5,38",2,Good,"1004,44","32,807011503209","19,1666666666667",No,"366,397466282873","223,998240844997",High_spent_Large_value_payments,"700,274626205463",0
CUS_0x4feb,Skariachanc,31,921-30-7278,Journalist,"33726,6","2587,06603145616",6,5,19,0,,"15,75","14,125","13,4","6,5",Standard,"1251,27","30,0899893303948","28,2638888888889",Yes,"287,158166971036","186,102317142738",Low_spent_Small_value_payments,"373,702682857262",1
CUS_0x4fed,Oreskovict,"27,875",153-53-5786,Musician,"61131,36","4880,28",3,5,23,2,"Credit-Builder Loan, and Debt Consolidation Loan","8,75",10,"13,135","13,4285714285714",Standard,"2358,58","30,2333765111528","16,3194444444445",Yes,"88,1936625135597","248,060714592275",High_spent_Medium_value_payments,"413,023622894165",0
CUS_0x4fee,Salioux,"25,125",791-20-6533,Musician,"33101,56","2956,23385028117",6,10,29,6,"Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, Mortgage Loan, and Not Specified","16,125","20,5","5,995","8,5",Bad,"1507,49","30,4698924485281","12,375",Yes,"114,580585172076","123,230880374612",High_spent_Medium_value_payments,"360,758089758615",0
CUS_0x4ff5,Shalal-Esap,"23,5",137-70-2454,Journalist,"32486,64","2497,22",5,5,8,3,"Not Specified, Payday Loan, and Not Specified","14,375","9,66666666666667","8,375",9,Standard,"242,96","32,9029798085654","18,0952380952381",Yes,"51,0969721058964","203,175151832445",Low_spent_Small_value_payments,"274,199876061658",1
CUS_0x4ff7,Chatterjeem,"14,25",366-35-7290,Manager,"16873,05","1459,0875",6,8,21,7,"Mortgage Loan, Home Equity Loan, Home Equity Loan, Personal Loan, Debt Consolidation Loan, Personal Loan, and Payday Loan","37,75","22,875","3,295","9,5",Bad,"3600,43","29,0267269750353","6,45833333333333",Yes,"94,877309150395","107,803162712563",Low_spent_Medium_value_payments,"235,100451750644",0
CUS_0x4ff8,Dina Kyriakidout,"16,5",144-77-0427,Lawyer,"15745,02","1048,085",5,6,17,5,"Credit-Builder Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Auto Loan",21,"9,875","18,955",8,Standard,"828,56","31,0048025731811","19,0416666666667",Yes,"34,1664852161445","71,2878866146504",Low_spent_Medium_value_payments,"283,379625499525",1
CUS_0x4ffd,Crawleyf,55,288-84-3775,Architect,"14230,995","1381,91625",3,3,10,4,"Home Equity Loan, Student Loan, Mortgage Loan, and Personal Loan","9,625","8,625","8,015","1,125",Good,"626,64","29,181339019717","32,9583333333333",No,"44,9130800685256","114,990256713406",High_spent_Small_value_payments,"262,458873241543",1
CUS_0x5000,Alison Leungg,33,149-70-0580,Entrepreneur,"39799,4","3049,61666666667",5,7,12,3,"Payday Loan, Home Equity Loan, and Home Equity Loan","6,125","4,5","3,295",1,Good,"1132,54","34,8767589064681","16,4861111111111",No,"54,9424937027996","170,171275894828",Low_spent_Small_value_payments,"349,751243331048",0
CUS_0x5002,Ann Saphird,"18,125",913-93-5303,Developer,"63402,2","5475,51666666667",5,3,18,4,"Mortgage Loan, Student Loan, Credit-Builder Loan, and Home Equity Loan","19,5","15,1666666666667","13,3",5,Standard,"2153,66","32,3749675689254","19,2083333333333",Yes,"152,105905681835","200,855353580255",High_spent_Medium_value_payments,"445,846426782746",0
CUS_0x500d,Suzanne Barlynf,42,872-67-0804,Teacher,"44998,71","3916,8925",10,5,31,3,"Student Loan, Home Equity Loan, and Auto Loan","57,25","9,875","16,65","7,5",Standard,"2559,56","31,1993151795877","19,0833333333333",Yes,"56,8394504125504","224,209795424061",High_spent_Large_value_payments,"374,390004163389",0
CUS_0x5012,Rodrigo Camposo,30,647-41-6162,Accountant,"82332,68","6814,05666666667",6,9,20,7,"Student Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Personal Loan, Student Loan, and Payday Loan",49,"12,7142857142857","9,25",10,Standard,"1566,54","29,9474422280224","6,45833333333333",Yes,"289,35555385862","215,439550269435",High_spent_Large_value_payments,"440,912097476189",0
CUS_0x501c,Basesx,32,918-33-6747,Lawyer,"16383,26","1315,27166666667",6,4,10,5,"Debt Consolidation Loan, Auto Loan, Payday Loan, Credit-Builder Loan, and Student Loan","11,25",18,"16,06",5,Standard,"1571,79","32,8006824422421","13,5119047619048",Yes,"39,5832424081849","116,928048526336",Low_spent_Small_value_payments,"269,484623777503",0
CUS_0x501d,McCrankn,"40,75",381-39-3121,Accountant,"31236,52","2622,04333333333",8,9,30,7,"Student Loan, Not Specified, Mortgage Loan, Not Specified, Credit-Builder Loan, Student Loan, and Personal Loan","20,375","16,875","16,01","12,75",Bad,"3596,37","32,2583311960718","10,4166666666667",Yes,"160,392925487363","120,117341677173",High_spent_Medium_value_payments,"253,149498888609",1
CUS_0x5029,Arunar,"54,25",721-33-6721,Media_Manager,"31866,94","2900,57833333333","2,625","1,625",8,0,,"11,75","5,75","2,61",0,Good,"879,74","30,7231046131938","28,9285714285714",No,0,"115,313076350452",High_spent_Large_value_payments,"435,994756982882",2
CUS_0x502c,Huwu,"31,375",723-08-5344,Lawyer,45917,"3714,41666666667",4,7,7,1,Payday Loan,"12,5","8,125","9,86714285714286","2,125",Standard,"170,33","30,2889645860246","31,1190476190476",Yes,"25,7347909806391","154,18582471689",Low_spent_Small_value_payments,"456,521050969137",1
CUS_0x5035,Dough,"52,5",560-30-9828,Entrepreneur,"34053,4","2670,78333333333",1,2,9,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Mortgage Loan","0,5",3,"5,95","5,5",Good,"1254,14","29,4342974093946","25,9047619047619",No,"55,2456673607251","136,43403402916",Low_spent_Medium_value_payments,"333,710134177835",2
CUS_0x5036,Lomi Krielh,"43,2857142857143",997-77-5397,Architect,"33191,11","2604,92583333333",7,5,17,0,,"12,625","10,2857142857143","16,17",1,Standard,"908,33","33,7691532726302","23,4583333333333",Yes,0,"138,824119704831",High_spent_Medium_value_payments,"388,208016521415",0
CUS_0x503f,Tommyo,"36,75",912-49-8079,Musician,"18180,43","1725,03583333333",9,9,17,9,"Auto Loan, Debt Consolidation Loan, Auto Loan, Not Specified, Debt Consolidation Loan, Mortgage Loan, Student Loan, Personal Loan, and Home Equity Loan","60,75","20,1428571428571","8,88571428571428","11,7142857142857",Bad,"2329,29","28,0181160162339","14,2083333333333",Yes,"116,081594318722","81,1812580404053",Low_spent_Large_value_payments,"232,015893433039",0
CUS_0x5044,James Daveyj,23,729-31-7906,Lawyer,"16406,08","1604,17333333333",5,5,16,3,"Credit-Builder Loan, Payday Loan, and Student Loan","21,375",17,"17,8771428571429","9,25",Standard,"1618,94","30,1025630554997","6,875",Yes,"34,1940428468449","76,4777130612844",Low_spent_Large_value_payments,"318,495577425204",1
CUS_0x5046,Yukoe,"26,5",630-44-3542,Entrepreneur,"29901,97","2462,83083333333",3,4,7,2,"Debt Consolidation Loan, and Debt Consolidation Loan","15,125","9,5","1,695",1,Good,"319,85","30,6205576813369","21,8809523809524",No,"42,4343089076793","109,847620175461",High_spent_Small_value_payments,"357,751154250193",0
CUS_0x5048,Paritosh Bansalw,19,986-86-6614,Doctor,"172792,68","14189,39",4,5,11,4,"Mortgage Loan, Debt Consolidation Loan, Auto Loan, and Auto Loan","1,375",5,"10,735","5,5",Good,"316,33","35,2122339159116","23,2361111111111",No,"356,931646912053","606,912148640518",High_spent_Medium_value_payments,"1047,43431680415",0
CUS_0x5049,Gilbert Kreijgerx,"39,125",461-78-8318,Manager,"171873,32","14285,7766666667",3,5,11,0,,6,"2,28571428571429","4,905",2,Good,"932,23","37,4215803672888","28,7916666666667",NM,0,"654,198531318803",High_spent_Large_value_payments,"1036,87913534786",1
CUS_0x504e,Emilyf,"16,625",569-84-9250,Accountant,"72572,46","6233,705",4,4,7,4,"Personal Loan, Student Loan, Student Loan, and Home Equity Loan","28,75","14,375","12,5942857142857","7,75",Standard,"1321,46","33,6145221549493","20,125",Yes,"176,374431637233","343,20954613308",Low_spent_Medium_value_payments,"387,818738961779",1
